user,login_attempt_count,failed_login_count,success_login_count,unique_ip_count,unique_country_count,unique_device_count,avg_login_hour,std_login_hour,first_login_time,last_login_time,failed_login_ratio,activity_span_hours,login_rate_per_hour,ip_entropy,country_entropy,device_entropy
user_173808,12,5,7,2,1,1,9.583333333333334,5.66421515598881,2020-02-10 05:36:30,2020-02-16 16:09:25,0.4166666666666667,154.54861111111111,0.07714630117415956,0.8112781215737428,0.0,0.0
user_173871,16,1,15,5,2,2,6.8125,4.693523907115704,2020-02-10 05:44:05,2020-02-11 12:41:58,0.0625,30.96472222222222,0.5005518236250033,2.021782214386323,0.33729006373162385,0.6962122572397558
user_173889,10,4,6,3,1,1,9.9,3.3813212407775355,2020-02-10 05:45:57,2020-02-14 12:28:57,0.4,102.71666666666667,0.09641651936365098,1.2954618399102367,0.0,0.0
user_173958,13,2,11,4,1,2,6.923076923076923,3.2005608482873344,2020-02-10 05:50:40,2020-02-14 11:45:55,0.15384615384615385,101.92083333333333,0.1263106756811465,1.1451104086108026,0.0,0.3912435607438656
user_174155,23,2,21,10,2,1,8.478260869565217,5.358676610858585,2020-02-10 06:07:51,2020-02-16 19:58:46,0.08695652173913043,157.8486111111111,0.14479194900805276,3.0337940065652615,0.5586293705668092,0.0
user_174419,31,4,27,5,1,1,9.451612903225806,3.9483220881569365,2020-02-10 06:28:30,2020-02-13 17:25:25,0.12903225806451613,82.9486111111111,0.3692735304336317,1.7566070662544297,0.0,0.0
user_174445,10,5,5,2,1,1,7.8,2.8982753492378874,2020-02-10 06:30:11,2020-02-12 12:12:19,0.5,53.702222222222225,0.18280792980175495,0.8812908963453026,0.0,0.0
user_1747,14,8,6,4,1,2,13.428571428571429,3.6524867338101767,2020-02-03 13:27:11,2020-02-15 08:04:24,0.5714285714285714,282.6202777777778,0.04936177381142431,1.5916727728115472,0.0,0.863120565681241
user_17531,15,15,0,3,1,2,15.2,6.8473143849040765,2020-02-03 21:09:34,2020-02-12 15:25:13,1.0,210.26083333333332,0.07100227601740346,1.2419460278779608,0.0,0.7219280920019722
user_175716,10,1,9,2,1,1,8.6,3.3730961708462712,2020-02-10 07:38:16,2020-02-11 15:36:10,0.1,31.965,0.30335204004246924,0.8812908963453026,0.0,0.0
user_1758,16,2,14,4,1,1,11.3125,4.407852840858762,2020-02-03 13:27:34,2020-02-16 09:18:02,0.125,307.8411111111111,0.05180657439819828,1.5919171809179191,0.0,0.0
user_175864,10,2,8,5,1,1,6.1,2.884826203122507,2020-02-10 07:44:57,2020-02-17 06:13:10,0.2,166.47027777777777,0.05971208821465833,1.7709505872411937,0.0,0.0
user_1760,17,0,17,5,1,1,13.588235294117647,3.825225867994787,2020-02-03 13:27:38,2020-02-13 13:47:40,0.0,240.33388888888888,0.0704418267913748,1.821031950920346,0.0,0.0
user_176044,10,0,10,3,1,1,9.1,1.449137674618944,2020-02-10 07:52:51,2020-02-17 10:23:25,0.0,170.50944444444445,0.05830582701956808,1.4854752928992492,0.0,0.0
user_176102,10,7,3,2,1,1,7.8,2.6583202716502514,2020-02-10 07:55:38,2020-02-15 15:29:49,0.7,127.56972222222223,0.07777881002741703,0.7219280920019722,0.0,0.0
user_176787,16,6,10,4,1,1,8.0625,0.24999999999999997,2020-02-10 08:26:38,2020-02-17 08:36:42,0.375,168.1677777777778,0.09458065956873846,1.5919171809179191,0.0,0.0
user_17693,11,2,9,5,1,2,14.909090909090908,6.378942631103456,2020-02-03 21:16:40,2020-02-17 10:23:05,0.18181818181818182,325.1069444444444,0.0337312657316746,2.0403733864750206,0.0,0.9456603017152501
user_177744,19,19,0,1,1,2,9.0,0.0,2020-02-10 09:03:43,2020-02-10 09:29:11,1.0,0.42444444444444446,13.338533541341654,0.0,0.0,0.8997437558128725
user_177754,13,0,13,12,1,1,10.846153846153847,3.3873823188944843,2020-02-10 09:04:04,2020-02-16 13:12:37,0.0,148.1425,0.08716495968620613,3.5465935469825993,0.0,0.0
user_178469,10,2,8,2,1,1,10.9,3.414023367751831,2020-02-10 09:29:51,2020-02-10 19:03:44,0.2,9.564722222222223,0.9465464202140247,0.8812908963453026,0.0,0.0
user_178494,10,1,9,1,1,1,9.3,0.9486832980505137,2020-02-10 09:30:48,2020-02-10 12:09:15,0.1,2.640833333333333,2.746623941405356,0.0,0.0,0.0
user_179127,17,0,17,2,1,2,12.235294117647058,1.3004524099667143,2020-02-10 09:54:11,2020-02-14 16:37:58,0.0,102.72972222222222,0.16388745323717888,0.3227569560120082,0.0,0.5225593716515506
user_179794,10,2,8,1,1,1,10.0,0.0,2020-02-10 10:19:57,2020-02-10 10:32:53,0.2,0.21555555555555556,8.226691042047532,0.0,0.0,0.0
user_179887,13,2,11,2,1,1,10.0,0.0,2020-02-10 10:23:29,2020-02-10 10:48:23,0.15384615384615385,0.415,9.187279151943462,0.8904916373341012,0.0,0.0
user_180220,25,0,25,5,1,3,12.56,4.47288124888943,2020-02-10 10:35:22,2020-02-13 15:45:18,0.0,77.16555555555556,0.3198339706321341,1.7735681509517525,0.0,1.0211191842350973
user_180450,17,4,13,1,1,1,12.588235294117647,6.643218567921461,2020-02-10 10:44:01,2020-02-16 07:08:06,0.23529411764705882,140.4013888888889,0.12022512744452847,0.0,0.0,0.0
user_180864,17,6,11,1,1,2,14.0,2.449489742783178,2020-02-10 11:00:02,2020-02-12 16:39:57,0.35294117647058826,53.665277777777774,0.31098351075992786,0.0,0.0,0.3227569560120082
user_181575,12,0,12,7,1,2,13.25,2.8324419275118906,2020-02-10 11:26:00,2020-02-16 14:29:53,0.0,147.06472222222223,0.08104563882536353,2.584962490622291,0.0,0.99999999711461
user_181640,11,6,5,1,1,1,11.909090909090908,0.5393598899705935,2020-02-10 11:28:48,2020-02-10 13:12:46,0.5454545454545454,1.7327777777777778,4.025208375686115,0.0,0.0,0.0
user_181790,12,3,9,2,1,2,11.833333333333334,0.38924947208076144,2020-02-10 11:34:11,2020-02-10 12:43:35,0.25,1.1566666666666667,5.564142194744977,0.8112781215737428,0.0,0.8112781215737428
user_182368,11,9,2,1,1,2,12.545454545454545,0.6875516509523288,2020-02-10 11:55:58,2020-02-10 13:14:01,0.8181818181818182,1.3008333333333333,4.780876494023905,0.0,0.0,0.43949698403612325
user_182640,14,2,12,4,2,1,12.857142857142858,3.05984270227039,2020-02-10 12:06:16,2020-02-11 11:35:39,0.14285714285714285,23.489722222222223,0.5716683869650533,1.610577237560862,0.5916727756969373,0.0
user_182805,11,1,10,1,1,2,11.272727272727273,3.4954515900212115,2020-02-10 12:12:29,2020-02-16 11:19:45,0.09090909090909091,143.1211111111111,0.07632469605038972,0.0,0.0,0.43949698403612325
user_182820,10,3,7,1,1,1,14.4,2.1705094128132942,2020-02-10 12:12:58,2020-02-16 16:44:33,0.3,148.5263888888889,0.06687782721370251,0.0,0.0,0.0
user_183075,17,1,16,2,1,2,11.352941176470589,3.4810410883561156,2020-02-10 12:21:41,2020-02-12 17:43:04,0.058823529411764705,53.35638888888889,0.312750724385869,0.672294814190248,0.0,0.997502543483725
user_18334,36,0,36,7,1,3,14.583333333333334,6.253570408745938,2020-02-03 21:47:53,2020-02-12 18:33:08,0.0,212.75416666666666,0.1684177696341202,2.1307029290850714,0.0,1.5816190485170512
user_184344,15,1,14,2,1,1,13.666666666666666,0.48795003647426693,2020-02-10 13:08:03,2020-02-14 14:43:27,0.06666666666666667,97.59,0.15214524799675422,0.9182958311690995,0.0,0.0
user_184450,22,16,6,13,1,1,7.454545454545454,6.4122447798632205,2020-02-10 13:11:23,2020-02-16 13:42:39,0.7272727272727273,144.5211111111111,0.15118081378036025,3.2998963724128556,0.0,0.0
user_184511,12,7,5,2,1,1,12.916666666666666,2.8749176536296677,2020-02-10 13:13:13,2020-02-11 04:39:59,0.5833333333333334,15.446111111111112,0.7296557781305949,0.41381684741824376,0.0,0.0
user_184640,10,8,2,4,1,3,14.0,2.7487370837451075,2020-02-10 13:17:52,2020-02-13 13:00:40,0.8,71.71333333333334,0.13752635921885026,1.3567796436762596,0.0,1.2954618399102367
user_185403,12,1,11,3,1,1,10.333333333333334,4.458563432181703,2020-02-10 13:42:04,2020-02-13 01:20:09,0.08333333333333333,59.63472222222222,0.19790640676180224,1.4591479126991596,0.0,0.0
user_18586,10,1,9,2,1,1,16.3,4.8545511292669135,2020-02-03 22:05:19,2020-02-16 20:23:48,0.1,310.30805555555554,0.032122522438920366,0.7219280920019722,0.0,0.0
user_186127,11,11,0,1,1,1,18.363636363636363,3.042128441493793,2020-02-10 13:59:34,2020-02-10 21:01:26,1.0,7.0311111111111115,1.36967349197565,0.0,0.0,0.0
user_186629,12,3,9,1,1,1,14.0,0.0,2020-02-10 14:10:36,2020-02-10 14:52:05,0.25,0.6913888888888889,7.094761044506487,0.0,0.0,0.0
user_187555,10,7,3,6,1,1,12.9,2.0248456731316584,2020-02-10 14:31:23,2020-02-12 16:59:51,0.7,50.474444444444444,0.19427115936710773,2.3709505857984987,0.0,0.0
user_187636,11,0,11,3,1,2,16.636363636363637,4.6748845391673,2020-02-10 14:34:01,2020-02-16 22:04:13,0.0,151.50333333333333,0.07212957093834015,1.3221793411885816,0.0,0.9940302085915663
user_187654,11,0,11,3,2,2,12.545454545454545,2.018099916438052,2020-02-10 14:34:41,2020-02-16 10:58:14,0.0,140.3925,0.07779762010007603,1.4949188439058658,0.6840384327536516,0.6840384327536516
user_188138,19,6,13,3,1,1,13.842105263157896,1.7082531003837695,2020-02-10 14:50:48,2020-02-13 14:41:15,0.3157894736842105,71.84083333333334,0.26084270498461254,0.5907239143125651,0.0,0.0
user_18817,12,7,5,2,1,2,9.75,10.82190539432111,2020-02-03 22:25:10,2020-02-17 01:56:33,0.5833333333333334,315.5230555555556,0.03791193023502764,0.41381684741824376,0.0,0.41381684741824376
user_188177,12,0,12,1,1,1,14.25,0.4522670168666455,2020-02-10 14:52:14,2020-02-10 15:05:14,0.0,0.21666666666666667,9.863013698630136,0.0,0.0,0.0
user_188839,14,1,13,2,1,1,15.357142857142858,0.4972451580988469,2020-02-10 15:15:37,2020-02-10 16:57:47,0.07142857142857142,1.7027777777777777,5.179856115107914,0.940285955785241,0.0,0.0
user_189727,10,0,10,4,1,1,10.7,4.1379007023153935,2020-02-10 15:46:26,2020-02-17 06:54:22,0.0,159.13222222222223,0.06244839334161353,1.5709505886838886,0.0,0.0
user_18981,15,2,13,1,1,1,4.666666666666667,7.037315505489967,2020-02-03 22:40:16,2020-02-15 02:28:50,0.13333333333333333,267.80944444444447,0.05580161080649861,0.0,0.0,0.0
user_189845,32,2,30,3,1,2,16.8125,5.473911734529465,2020-02-10 15:50:20,2020-02-17 10:25:11,0.0625,162.58083333333335,0.19562194022323315,0.3997900622889288,0.0,0.33729006373162385
user_18993,15,0,15,2,1,1,21.266666666666666,2.186538904513794,2020-02-03 22:42:01,2020-02-16 22:32:13,0.0,311.83666666666664,0.04794834365110654,0.5665095036675153,0.0,0.0
user_190062,11,3,8,4,1,1,14.454545454545455,2.1148823307047775,2020-02-10 15:58:43,2020-02-14 11:45:00,0.2727272727272727,91.7713888888889,0.11857103932306715,1.4911148442844055,0.0,0.0
user_19017,13,1,12,4,1,1,15.461538461538462,6.39811671008723,2020-02-03 22:44:15,2020-02-14 22:21:12,0.07692307692307693,263.61583333333334,0.04912782366890366,1.6691803310959508,0.0,0.0
user_190171,29,24,5,7,1,1,12.344827586206897,5.114935148792669,2020-02-10 16:02:30,2020-02-12 17:43:07,0.8275862068965517,49.676944444444445,0.5722523391636565,2.2505502491610816,0.0,0.0
user_19081,11,1,10,2,1,1,15.272727272727273,2.5334130768948473,2020-02-03 22:51:09,2020-02-15 16:24:06,0.09090909090909091,281.5491666666667,0.038931277447287936,0.8453509337370464,0.0,0.0
user_191222,15,4,11,7,1,1,16.666666666666668,1.2344267996967357,2020-02-10 16:39:47,2020-02-12 15:59:48,0.26666666666666666,47.33361111111111,0.31034304400549423,2.4225797517436263,0.0,0.0
user_192029,15,0,15,2,1,2,16.866666666666667,0.5163977794943223,2020-02-10 17:06:18,2020-02-12 15:27:26,0.0,46.352222222222224,0.31677499589365743,0.3533593321360313,0.0,0.3533593321360313
user_192493,22,5,17,5,1,1,13.863636363636363,5.12970299470182,2020-02-10 17:22:38,2020-02-16 12:48:27,0.22727272727272727,139.43027777777777,0.15666137209251724,1.4886022279560382,0.0,0.0
user_1925,32,1,31,5,1,2,11.78125,7.490787352561166,2020-02-03 13:31:32,2020-02-17 05:27:29,0.03125,327.9325,0.09728439725475592,0.7935644359861214,0.0,0.9886994054031075
user_192503,13,9,4,1,1,1,7.846153846153846,2.7642405179408036,2020-02-10 17:22:55,2020-02-12 07:46:10,0.6923076923076923,38.3875,0.33005395112662644,0.0,0.0,0.0
user_192546,17,17,0,5,1,2,12.588235294117647,4.610569698115024,2020-02-10 17:24:37,2020-02-17 09:31:33,1.0,160.11555555555555,0.10551433063915479,1.9015063952880307,0.0,0.5225593716515506
user_193173,10,7,3,1,1,2,16.6,3.1692971530679235,2020-02-10 17:46:32,2020-02-16 20:11:20,0.7,146.41333333333333,0.06783646888567293,0.0,0.0,0.9709505915692787
user_193252,19,2,17,3,1,1,16.210526315789473,2.4850429767895803,2020-02-10 17:49:07,2020-02-12 17:21:16,0.10526315789473684,47.535833333333336,0.3914633518191027,1.4618381949287893,0.0,0.0
user_193777,23,3,20,4,1,1,17.304347826086957,3.3362306249131963,2020-02-10 18:07:10,2020-02-11 02:34:37,0.13043478260869565,8.4575,2.4319323288395456,1.5479723025580914,0.0,0.0
user_194011,19,2,17,2,1,2,17.36842105263158,3.515213385585408,2020-02-10 18:15:55,2020-02-11 20:24:07,0.10526315789473684,26.136666666666667,0.7001596855423167,0.2974722460338996,0.0,0.2974722460338996
user_19434,10,0,10,3,1,1,21.5,4.06201920231798,2020-02-03 23:41:24,2020-02-12 23:42:28,0.0,216.01777777777778,0.04607917426119724,1.1567796451189545,0.0,0.0
user_194645,48,0,48,1,1,1,17.395833333333332,4.437459419452847,2020-02-10 18:37:47,2020-02-12 10:57:44,0.0,40.3325,1.1613137361640355,0.0,0.0,0.0
user_194986,14,3,11,4,1,1,15.785714285714286,5.161671932897047,2020-02-10 18:48:25,2020-02-12 09:00:28,0.21428571428571427,38.200833333333335,0.35713526498161174,1.4299111652050898,0.0,0.0
user_195167,17,0,17,5,1,2,17.352941176470587,3.0195441806377876,2020-02-10 18:54:30,2020-02-11 20:31:51,0.0,25.6225,0.6385576110432905,1.7360411604464474,0.0,0.8739810452419678
user_195430,42,2,40,2,1,1,18.452380952380953,4.2265270350685,2020-02-10 19:03:07,2020-02-13 18:41:29,0.047619047619047616,71.63944444444445,0.5781982546978608,0.5916727756969373,0.0,0.0
user_196,27,1,26,1,1,1,14.25925925925926,4.6292763397964745,2020-02-03 12:48:35,2020-02-17 09:27:10,0.037037037037037035,332.6430555555556,0.08092480736648863,0.0,0.0,0.0
user_196094,10,1,9,1,1,1,16.8,1.9321835661585915,2020-02-10 19:23:53,2020-02-11 18:42:49,0.1,23.315555555555555,0.41125936757448367,0.0,0.0,0.0
user_196177,10,2,8,5,1,1,12.8,9.997777530809314,2020-02-10 19:26:01,2020-02-15 06:54:27,0.2,107.4738888888889,0.09218808417796397,2.1709505872411934,0.0,0.0
user_196467,28,0,28,2,1,1,13.428571428571429,4.077295503681163,2020-02-10 19:35:12,2020-02-16 17:58:13,0.0,142.38361111111112,0.1952803377109967,0.49123733893894306,0.0,0.0
user_19670,13,1,12,1,1,1,9.923076923076923,6.993586805799755,2020-02-04 00:24:29,2020-02-14 22:52:30,0.07692307692307693,262.46694444444444,0.0493420532409189,0.0,0.0,0.0
user_197919,12,0,12,1,1,2,18.25,4.392659165636976,2020-02-10 20:30:41,2020-02-14 15:43:37,0.0,91.21555555555555,0.13012988890763189,0.0,0.0,0.41381684741824376
user_197927,10,3,7,2,1,1,19.3,4.001388647846034,2020-02-10 20:30:59,2020-02-11 08:36:17,0.3,12.088333333333333,0.764039220679995,0.4689955907038912,0.0,0.0
user_19818,15,0,15,4,1,2,15.0,5.516209878945093,2020-02-04 00:52:35,2020-02-17 09:38:07,0.0,320.75888888888886,0.046618758697851745,1.5546097554947864,0.0,0.3533593321360313
user_198566,17,2,15,1,1,2,15.882352941176471,5.914836778614188,2020-02-10 21:01:19,2020-02-15 14:44:57,0.11764705882352941,113.72722222222222,0.14817756126851614,0.0,0.0,0.672294814190248
user_198757,12,2,10,2,1,1,21.583333333333332,0.9003366373785193,2020-02-10 21:09:53,2020-02-10 23:25:54,0.16666666666666666,2.2669444444444444,3.673157044469008,0.41381684741824376,0.0,0.0
user_198777,14,1,13,1,1,2,19.142857142857142,1.5619092289760115,2020-02-10 21:10:48,2020-02-15 16:24:19,0.07142857142857142,115.22527777777778,0.12045572415639168,0.0,0.0,0.863120565681241
user_199425,24,2,22,5,1,1,18.0,8.27253181370103,2020-02-10 21:49:24,2020-02-12 18:50:09,0.08333333333333333,45.0125,0.5215973920130399,1.5535088475842032,0.0,0.0
user_1998,14,7,7,6,1,2,13.785714285714286,3.4234164543304137,2020-02-03 13:32:59,2020-02-16 19:34:14,0.5,318.0208333333333,0.04388428132958924,2.1179631666583463,0.0,0.5916727756969373
user_200389,12,9,3,3,1,1,9.583333333333334,10.211030874262965,2020-02-10 23:48:37,2020-02-12 00:21:40,0.75,24.550833333333333,0.46965200091321224,1.4591479126991596,0.0,0.0
user_200451,10,3,7,2,1,2,1.8,5.692099788303083,2020-02-11 00:04:34,2020-02-11 18:17:30,0.3,18.215555555555557,0.520411703480976,0.4689955907038912,0.0,0.99999999711461
user_20066,11,1,10,4,1,1,3.4545454545454546,2.296241989148198,2020-02-04 01:39:21,2020-02-10 04:36:06,0.09090909090909091,146.94583333333333,0.07435153631678261,1.7899290695392187,0.0,0.0
user_200781,15,1,14,1,1,1,1.3333333333333333,0.48795003647426666,2020-02-11 01:18:10,2020-02-11 02:50:00,0.06666666666666667,1.5305555555555554,5.92755214050494,0.0,0.0,0.0
user_200796,35,2,33,9,1,1,4.714285714285714,5.067610114137389,2020-02-11 01:21:09,2020-02-17 10:18:12,0.05714285714285714,152.95083333333332,0.2273453104616734,2.669487351894482,0.0,0.0
user_200888,10,1,9,1,1,1,1.1,0.31622776601683794,2020-02-11 01:36:24,2020-02-11 02:54:16,0.1,1.2977777777777777,4.352030947775629,0.0,0.0,0.0
user_20138,12,0,12,11,1,1,1.75,1.2154310870109943,2020-02-04 01:51:11,2020-02-17 02:06:09,0.0,312.24944444444446,0.038308128594712415,3.4182958181848444,0.0,0.0
user_20144,10,1,9,1,1,1,1.0,0.0,2020-02-04 01:52:18,2020-02-13 01:29:59,0.1,215.62805555555556,0.04616207247188922,0.0,0.0,0.0
user_201564,10,2,8,2,1,1,4.1,1.7919573407620815,2020-02-11 02:52:35,2020-02-11 06:54:42,0.2,4.035277777777778,1.9859877530755226,0.9709505915692787,0.0,0.0
user_20166,12,0,12,2,1,1,2.0833333333333335,2.8749176536296677,2020-02-04 01:55:40,2020-02-17 01:55:27,0.0,311.9963888888889,0.038339100468855254,0.41381684741824376,0.0,0.0
user_201725,21,3,18,2,1,1,15.380952380952381,2.836832573067901,2020-02-11 03:15:34,2020-02-13 16:33:33,0.14285714285714285,61.29972222222222,0.33708015462883284,0.2761954247625491,0.0,0.0
user_20210,10,1,9,9,1,1,7.6,5.358275012642698,2020-02-04 02:01:35,2020-02-17 06:38:55,0.1,316.6222222222222,0.03148394318897362,3.1219280819031074,0.0,0.0
user_202292,13,11,2,7,1,1,6.076923076923077,3.569816485982122,2020-02-11 04:16:11,2020-02-13 15:13:51,0.8461538461538461,58.96111111111111,0.2168071898452701,2.4996981330855497,0.0,0.0
user_202633,19,5,14,3,1,1,9.526315789473685,6.283739341901371,2020-02-11 04:53:14,2020-02-15 18:10:47,0.2631578947368421,109.2925,0.17226919328150145,1.5683164889448018,0.0,0.0
user_202742,20,8,12,4,1,1,6.6,2.5833474815685005,2020-02-11 05:03:46,2020-02-13 12:07:47,0.4,55.066944444444445,0.35671642530506686,1.4166422723248724,0.0,0.0
user_202867,10,4,6,5,1,1,8.0,4.898979485566356,2020-02-11 05:16:22,2020-02-16 13:49:05,0.4,128.54527777777778,0.07719308778783908,2.1219280876738873,0.0,0.0
user_203571,17,0,17,1,1,1,6.529411764705882,2.182820625326997,2020-02-11 06:15:05,2020-02-11 15:56:18,0.0,9.686944444444444,1.5907259636628286,0.0,0.0,0.0
user_203602,14,9,5,4,1,1,8.714285714285714,2.4939487203589854,2020-02-11 06:16:53,2020-02-14 09:30:13,0.6428571428571429,75.22222222222223,0.18367346938775508,1.727396667803699,0.0,0.0
user_204097,13,1,12,4,1,2,6.538461538461538,1.560736183952123,2020-02-11 06:48:18,2020-02-17 09:32:09,0.07692307692307693,146.73083333333332,0.08799787902547991,1.738149327422086,0.0,0.6193821917933737
user_204439,10,3,7,1,1,1,7.6,0.5163977794943222,2020-02-11 07:07:39,2020-02-11 08:54:10,0.3,1.7752777777777777,3.6032429186267643,0.0,0.0,0.0
user_204980,19,1,18,1,1,1,8.578947368421053,0.8377078165833916,2020-02-11 07:33:20,2020-02-11 09:42:50,0.05263157894736842,2.158333333333333,6.015831134564644,0.0,0.0,0.0
user_205686,12,4,8,2,1,1,8.75,2.598076211353316,2020-02-11 08:02:34,2020-02-14 17:11:06,0.3333333333333333,81.14222222222222,0.14608808570501028,0.41381684741824376,0.0,0.0
user_20574,12,4,8,3,1,2,7.333333333333333,8.094143037724965,2020-02-04 02:47:42,2020-02-17 01:35:39,0.3333333333333333,310.7991666666667,0.038486311968975756,0.8166890839869358,0.0,0.41381684741824376
user_206162,29,10,19,3,1,1,13.0,4.818120558297158,2020-02-11 08:20:56,2020-02-13 12:19:36,0.3448275862068966,51.977777777777774,0.5473993288590604,1.4386272163605158,0.0,0.0
user_206273,10,2,8,1,1,1,8.0,0.0,2020-02-11 08:25:51,2020-02-11 08:59:40,0.2,0.5636111111111111,6.3954521229348025,0.0,0.0,0.0
user_206643,17,4,13,4,1,1,8.117647058823529,0.33210558207753565,2020-02-11 08:41:15,2020-02-15 08:23:40,0.23529411764705882,95.70694444444445,0.17578882362234127,1.8092830735265848,0.0,0.0
user_207674,17,14,3,5,1,1,7.411764705882353,5.124192906319635,2020-02-11 09:21:08,2020-02-16 18:04:16,0.8235294117647058,128.7188888888889,0.13105261805442536,1.8498687153717028,0.0,0.0
user_207829,10,7,3,1,1,1,9.0,0.0,2020-02-11 09:26:02,2020-02-11 09:43:12,0.7,0.2861111111111111,7.7753779697624195,0.0,0.0,0.0
user_208094,15,14,1,1,1,2,13.4,3.960519446450716,2020-02-11 09:34:49,2020-02-14 16:12:40,0.9333333333333333,78.63083333333333,0.18836924558117146,0.0,0.0,0.5665095036675153
user_208766,12,1,11,4,1,2,12.583333333333334,4.010403138505323,2020-02-11 09:57:38,2020-02-14 20:00:45,0.08333333333333333,82.05194444444444,0.14448788743323288,1.729573952742842,0.0,0.9182958311690995
user_20907,22,1,21,1,1,1,5.7727272727272725,2.599117399312939,2020-02-04 03:32:38,2020-02-17 01:45:27,0.045454545454545456,310.2136111111111,0.07069099555592845,0.0,0.0,0.0
user_209137,18,2,16,4,1,1,10.0,2.3008949665421112,2020-02-11 10:10:40,2020-02-17 07:35:19,0.1111111111111111,141.41083333333333,0.1263948786667681,1.5683182499320634,0.0,0.0
user_209903,15,4,11,2,1,1,12.266666666666667,1.9808608037440494,2020-02-11 10:38:14,2020-02-14 12:15:11,0.26666666666666666,73.61583333333333,0.2010297188934431,0.3533593321360313,0.0,0.0
user_209914,15,4,11,2,1,2,16.533333333333335,1.807392228230128,2020-02-11 10:38:37,2020-02-11 17:16:14,0.26666666666666666,6.626944444444445,1.9667115853880612,0.3533593321360313,0.0,0.3533593321360313
user_20998,11,5,6,4,1,1,5.909090909090909,3.9863403129824597,2020-02-04 03:43:43,2020-02-14 12:01:36,0.45454545454545453,248.29805555555555,0.044123890078030206,1.8676338852004317,0.0,0.0
user_209992,10,9,1,2,1,2,12.2,2.6583202716502514,2020-02-11 10:41:07,2020-02-12 13:20:32,0.9,26.656944444444445,0.36157284186210015,0.4689955907038912,0.0,0.4689955907038912
user_21004,16,1,15,2,1,1,3.375,0.5,2020-02-04 03:44:02,2020-02-04 04:31:54,0.0625,0.7977777777777778,8.899876390605687,0.33729006373162385,0.0,0.0
user_210702,18,3,15,2,1,1,12.0,4.405878426135059,2020-02-11 11:06:46,2020-02-15 18:57:10,0.16666666666666666,103.84,0.1716901945822205,0.7642045036232302,0.0,0.0
user_211240,11,11,0,3,1,2,13.545454545454545,4.480259732730601,2020-02-11 11:28:24,2020-02-12 15:30:07,1.0,28.02861111111111,0.37893648986153505,1.3221793411885816,0.0,0.8453509337370464
user_211307,11,1,10,4,1,2,15.545454545454545,4.967164912978757,2020-02-11 11:30:57,2020-02-16 16:15:11,0.09090909090909091,124.73722222222223,0.08748403858134468,1.2776134310483354,0.0,0.6840384327536516
user_211353,16,10,6,1,1,1,13.8125,6.389770470577693,2020-02-11 11:32:57,2020-02-14 08:54:40,0.625,69.36194444444445,0.22739564868951412,0.0,0.0,0.0
user_211711,17,8,9,5,1,1,10.0,5.678908345800274,2020-02-11 11:47:23,2020-02-14 11:27:59,0.47058823529411764,71.67666666666666,0.23391276429849106,2.1451363629395774,0.0,0.0
user_2136,15,2,13,2,1,2,13.466666666666667,2.9244454093692624,2020-02-03 13:36:48,2020-02-14 19:16:51,0.13333333333333333,269.6675,0.05541854858821247,0.3533593321360313,0.0,0.5665095036675153
user_21369,10,0,10,3,1,1,4.8,1.6865480854231356,2020-02-04 04:28:31,2020-02-06 08:20:52,0.0,51.8725,0.18913423802543855,1.4854752928992492,0.0,0.0
user_213769,51,3,48,6,1,3,15.823529411764707,2.405875161789913,2020-02-11 13:03:43,2020-02-12 19:05:55,0.058823529411764705,30.036666666666665,1.6432176994952208,1.8535115617631965,0.0,1.2492864038788394
user_21402,40,13,27,4,1,1,11.9,5.424540628075434,2020-02-04 04:33:35,2020-02-06 15:20:26,0.325,58.780833333333334,0.6691107796534563,1.2379074561221728,0.0,0.0
user_214410,12,0,12,2,1,2,13.333333333333334,0.49236596391733134,2020-02-11 13:26:30,2020-02-11 14:10:05,0.0,0.7263888888888889,6.950925181013677,0.41381684741824376,0.0,0.41381684741824376
user_2145,14,0,14,3,1,1,13.642857142857142,3.629094883070664,2020-02-03 13:37:00,2020-02-16 23:17:25,0.0,321.6736111111111,0.04338749596470462,1.0949143140840125,0.0,0.0
user_214732,16,5,11,3,1,1,14.625,1.4083086782851737,2020-02-11 13:38:02,2020-02-15 14:38:37,0.3125,97.00972222222222,0.16324911077415788,1.3663146527083134,0.0,0.0
user_21485,87,0,87,4,1,2,11.482758620689655,5.308751153816834,2020-02-04 04:42:13,2020-02-17 07:34:07,0.0,314.865,0.2754341253383566,0.4962321330040886,0.0,0.1579063714494917
user_214862,14,14,0,2,1,1,14.214285714285714,4.838603921803056,2020-02-11 13:42:45,2020-02-16 21:11:45,1.0,127.48333333333333,0.10896354909845633,0.5916727756969373,0.0,0.0
user_21511,11,3,8,8,1,1,12.818181818181818,4.874796033029111,2020-02-04 04:45:21,2020-02-11 16:54:49,0.2727272727272727,180.15777777777777,0.0607205505329915,2.845350925080876,0.0,0.0
user_21557,12,0,12,7,1,1,8.0,3.0748244591432297,2020-02-04 04:50:25,2020-02-17 08:56:44,0.0,316.10527777777776,0.037842321906762476,2.625814573595046,0.0,0.0
user_215854,10,1,9,3,1,2,10.8,4.984420171338332,2020-02-11 14:17:42,2020-02-17 09:37:20,0.1,139.32722222222222,0.07126201061803958,0.9219280905592773,0.0,0.4689955907038912
